 


  
  

NCAA Men's Basketball
Division IScoring Margin
Through Games 03/18/2012


"Rank","Name","GM","W-L","PTS","PPG","OPP PTS","OPP PPG","SCR MAR"
"154","Delaware St.","29","15-14","1917","66.1","1868","64.4","1.7"
"155","Milwaukee","34","20-14","2183","64.2","2126","62.5","1.7"
"156","Texas St.","30","13-17","2292","76.4","2243","74.8","1.6"
"157","Morehead St.","33","18-15","2070","62.7","2018","61.2","1.6"
"158","Penn","32","20-12","2093","65.4","2043","63.8","1.6"
"159","Youngstown St.","31","16-15","2095","67.6","2047","66.0","1.5"
"160","Tennessee St.","33","20-13","2250","68.2","2199","66.6","1.5"
"161","Western Ill.","33","18-15","2031","61.5","1985","60.2","1.4"
"162","Illinois","32","17-15","2098","65.6","2055","64.2","1.3"
"163","Eastern Wash.","32","15-17","2326","72.7","2284","71.4","1.3"
"164","Western Caro.","35","17-18","2503","71.5","2459","70.3","1.3"
"165","LSU","33","18-15","2157","65.4","2119","64.2","1.2"
"166","Jacksonville St.","33","15-18","2143","64.9","2106","63.8","1.1"
"167","Louisiana","32","16-16","2189","68.4","2155","67.3","1.1"
"168","Northwestern","33","19-14","2286","69.3","2252","68.2","1.0"
"169","High Point","31","13-18","2203","71.1","2176","70.2","0.9"
"170","Evansville","32","16-16","2351","73.5","2325","72.7","0.8"
"171","Ole Miss","34","20-14","2275","66.9","2250","66.2","0.7"
"172","St. Francis Brooklyn","30","15-15","2084","69.5","2062","68.7","0.7"
"173","TCU","32","18-14","2301","71.9","2278","71.2","0.7"
"174","Southeast Mo. St.","31","15-16","2192","70.7","2170","70.0","0.7"
"175","Wofford","33","19-14","2110","63.9","2087","63.2","0.7"
"176","McNeese","33","17-16","2207","66.9","2185","66.2","0.7"
"177","Duquesne","31","16-15","2252","72.6","2232","72.0","0.6"
"178","Northwestern St.","32","16-16","2259","70.6","2239","70.0","0.6"
"179","Oklahoma","31","15-16","2142","69.1","2123","68.5","0.6"
"180","Delaware","32","18-14","2206","68.9","2188","68.4","0.6"
"181","Iowa","35","18-17","2555","73.0","2537","72.5","0.5"
"182","Boston U.","32","16-16","2045","63.9","2034","63.6","0.3"
"183","Campbell","32","17-15","2370","74.1","2361","73.8","0.3"
"184","Villanova","32","13-19","2266","70.8","2258","70.6","0.3"
"185","Tennessee Tech","33","19-14","2365","71.7","2357","71.4","0.2"
"186","Maine","29","12-17","1989","68.6","1982","68.3","0.2"
"187","Drake","34","18-16","2279","67.0","2271","66.8","0.2"
"188","Eastern Ky.","32","16-16","2123","66.3","2117","66.2","0.2"
"189","Houston","30","15-15","2152","71.7","2147","71.6","0.2"
"190","Louisiana Tech","34","18-16","2358","69.4","2355","69.3","0.1"
"191","UTEP","32","15-17","2021","63.2","2019","63.1","0.1"
"192","FGCU","32","15-17","2306","72.1","2306","72.1","0.0"
"193","Central Conn. St.","29","13-16","2029","70.0","2038","70.3","-0.3"
"194","IUPUI","32","14-18","2319","72.5","2329","72.8","-0.3"
"195","Fresno St.","33","13-20","2170","65.8","2181","66.1","-0.3"
"196","Rutgers","32","14-18","2095","65.5","2106","65.8","-0.3"
"197","Texas A&M","32","14-18","1956","61.1","1968","61.5","-0.4"
"198","Mississippi Val.","34","21-13","2332","68.6","2345","69.0","-0.4"
"199","Providence","32","15-17","2203","68.8","2216","69.3","-0.4"
"","SMU","32","13-19","1909","59.7","1922","60.1","-0.4"
"201","South Alabama","29","17-12","1935","66.7","1947","67.1","-0.4"
"","Air Force","29","13-16","1786","61.6","1798","62.0","-0.4"
"203","Furman","31","15-16","2006","64.7","2022","65.2","-0.5"
"","Little Rock","31","15-16","1974","63.7","1990","64.2","-0.5"
"205","Indiana St.","33","18-15","2120","64.2","2141","64.9","-0.6"
"206","VMI","33","17-16","2631","79.7","2660","80.6","-0.9"
"207","Hawaii","32","16-16","2356","73.6","2387","74.6","-1.0"
"208","UAB","31","15-16","1875","60.5","1907","61.5","-1.0"
"209","Ga. Southern","30","15-15","2002","66.7","2033","67.8","-1.0"
"210","CSU Bakersfield","31","16-15","2121","68.4","2154","69.5","-1.1"
"211","Gardner-Webb","32","12-20","2103","65.7","2138","66.8","-1.1"
"212","Oklahoma St.","33","15-18","2209","66.9","2247","68.1","-1.2"
"213","Arkansas St.","34","14-20","2198","64.6","2239","65.9","-1.2"
"214","Bethune-Cookman","35","18-17","2276","65.0","2319","66.3","-1.2"
"215","Western Mich.","34","14-20","2332","68.6","2375","69.9","-1.3"
"216","Sacred Heart","32","14-18","2277","71.2","2319","72.5","-1.3"
"217","Auburn","31","15-16","1942","62.6","1983","64.0","-1.3"
"218","Coppin St.","30","14-16","2213","73.8","2257","75.2","-1.5"
"219","Green Bay","30","15-15","1935","64.5","1982","66.1","-1.6"
"220","Texas Southern","33","15-18","2021","61.2","2073","62.8","-1.6"
"221","New Hampshire","29","13-16","1774","61.2","1821","62.8","-1.6"
"222","Elon","31","15-16","2175","70.2","2226","71.8","-1.6"
"223","Appalachian St.","31","13-18","2121","68.4","2175","70.2","-1.7"
"224","Holy Cross","29","15-14","1886","65.0","1938","66.8","-1.8"
"225","Charlotte","30","13-17","2010","67.0","2066","68.9","-1.9"
"226","Hofstra","32","10-22","2091","65.3","2151","67.2","-1.9"
"227","Southeastern La.","29","12-17","1738","59.9","1795","61.9","-2.0"
"228","Lipscomb","31","13-18","2242","72.3","2303","74.3","-2.0"
"229","Montana St.","29","12-17","2030","70.0","2088","72.0","-2.0"
"230","Maryland","32","17-15","2198","68.7","2263","70.7","-2.0"
"","Georgia","32","15-17","1950","60.9","2015","63.0","-2.0"
"232","Sam Houston St.","32","13-19","1875","58.6","1941","60.7","-2.1"
"233","Army West Point","30","12-18","2027","67.6","2091","69.7","-2.1"
"234","Hampton","33","12-21","2134","64.7","2205","66.8","-2.2"
"235","Sacramento St.","28","10-18","1875","67.0","1936","69.1","-2.2"
"236","Southern Utah","31","14-17","2038","65.7","2106","67.9","-2.2"
"237","Fla. Atlantic","30","11-19","1977","65.9","2046","68.2","-2.3"
"238","Cornell","28","12-16","1833","65.5","1898","67.8","-2.3"
"239","Georgia Tech","31","11-20","1866","60.2","1940","62.6","-2.4"
"240","Winthrop","32","12-20","2035","63.6","2112","66.0","-2.4"
"241","Liberty","32","14-18","2201","68.8","2283","71.3","-2.6"
"242","DePaul","31","12-19","2298","74.1","2378","76.7","-2.6"
"243","Prairie View","32","14-18","2016","63.0","2101","65.7","-2.7"
"244","Siena","31","14-17","1975","63.7","2061","66.5","-2.8"
"245","N.C. A&T","32","12-20","2236","69.9","2326","72.7","-2.8"
"246","Morgan St.","29","9-20","1934","66.7","2017","69.6","-2.9"
"247","Northeastern","31","14-17","1941","62.6","2030","65.5","-2.9"
"248","Rider","32","13-19","2291","71.6","2387","74.6","-3.0"
"249","Eastern Ill.","29","12-17","1896","65.4","1984","68.4","-3.0"
"250","North Florida","32","16-16","2168","67.8","2266","70.8","-3.1"
"251","Northern Colo.","28","9-19","2026","72.4","2112","75.4","-3.1"
"252","Western Ky.","35","16-19","2272","64.9","2383","68.1","-3.2"
"253","Lafayette","31","13-18","2161","69.7","2260","72.9","-3.2"
"254","San Diego","31","13-18","2079","67.1","2179","70.3","-3.2"
"255","Southern U.","31","17-14","1879","60.6","1981","63.9","-3.3"
"256","Austin Peay","32","12-20","2216","69.3","2324","72.6","-3.4"
"257","Wright St.","32","13-19","1857","58.0","1967","61.5","-3.4"
"258","Miami (OH)","30","9-21","1821","60.7","1927","64.2","-3.5"
"259","Samford","30","11-19","1984","66.1","2092","69.7","-3.6"
"260","South Carolina","31","10-21","1903","61.4","2015","65.0","-3.6"
"261","UC Riverside","31","14-17","1841","59.4","1954","63.0","-3.6"
"262","James Madison","32","12-20","2115","66.1","2235","69.8","-3.8"
"263","Niagara","33","14-19","2322","70.4","2448","74.2","-3.8"
"264","FIU","29","8-21","1836","63.3","1951","67.3","-4.0"
"265","Penn St.","32","12-20","1977","61.8","2106","65.8","-4.0"
"266","UC Irvine","32","12-20","2179","68.1","2309","72.2","-4.1"
"267","St. John's (NY)","32","13-19","2129","66.5","2268","70.9","-4.3"
"268","Pacific","30","11-19","1888","62.9","2022","67.4","-4.5"
"269","Troy","28","10-18","1996","71.3","2122","75.8","-4.5"
"270","Houston Baptist","30","10-20","2208","73.6","2344","78.1","-4.5"
"271","Purdue Fort Wayne","30","11-19","2100","70.0","2242","74.7","-4.7"
"","Nebraska","30","12-18","1827","60.9","1969","65.6","-4.7"
"273","George Washington","31","10-21","1921","62.0","2069","66.7","-4.8"
"274","Central Mich.","32","11-21","1980","61.9","2134","66.7","-4.8"
"275","Marist","32","14-18","2176","68.0","2333","72.9","-4.9"
"276","Wake Forest","31","13-18","2029","65.5","2182","70.4","-4.9"
"277","Alabama St.","31","12-19","1840","59.4","1995","64.4","-5.0"
"278","San Jose St.","31","9-22","2099","67.7","2261","72.9","-5.2"
"279","Arizona St.","31","10-21","1891","61.0","2056","66.3","-5.3"
"280","Santa Clara","30","8-22","2085","69.5","2245","74.8","-5.3"
"281","Eastern Mich.","32","14-18","1704","53.3","1878","58.7","-5.4"
"282","Loyola Chicago","30","7-23","1717","57.2","1887","62.9","-5.7"
"283","UNCW","31","10-21","2013","64.9","2189","70.6","-5.7"
"284","Alcorn","32","10-22","2002","62.6","2187","68.3","-5.8"
"285","Dartmouth","30","5-25","1727","57.6","1904","63.5","-5.9"
"286","UTRGV","32","11-21","1993","62.3","2194","68.6","-6.3"
"287","Stetson","29","9-20","2089","72.0","2275","78.4","-6.4"
"288","Southern Ill.","31","8-23","1944","62.7","2144","69.2","-6.5"
"289","Pepperdine","29","10-19","1719","59.3","1911","65.9","-6.6"
"290","UMKC","31","10-21","1998","64.5","2204","71.1","-6.6"
"291","Mt. St. Mary's","29","8-21","1748","60.3","1946","67.1","-6.8"
"292","Rhode Island","31","7-24","2126","68.6","2339","75.5","-6.9"
"293","CSUN","28","7-21","1908","68.1","2101","75.0","-6.9"
"294","UIC","30","8-22","1826","60.9","2033","67.8","-6.9"
"295","UNC Greensboro","32","13-19","2231","69.7","2457","76.8","-7.1"
"296","Southern California","32","6-26","1683","52.6","1910","59.7","-7.1"
"297","Idaho St.","30","9-21","1979","66.0","2192","73.1","-7.1"
"298","Alabama A&M","28","7-21","1764","63.0","1964","70.1","-7.1"
"299","Hartford","31","9-22","1860","60.0","2084","67.2","-7.2"
"300","Florida A&M","33","10-23","2175","65.9","2416","73.2","-7.3"
"301","Radford","32","6-26","1959","61.2","2195","68.6","-7.4"
"302","Jacksonville","30","8-22","1951","65.0","2173","72.4","-7.4"
"303","The Citadel","30","6-24","1925","64.2","2158","71.9","-7.8"
"304","Brown","31","8-23","1907","61.5","2154","69.5","-8.0"
"305","Navy","29","3-26","1678","57.9","1920","66.2","-8.3"
"306","Ark.-Pine Bluff","33","11-22","2013","61.0","2291","69.4","-8.4"
"307","Texas Tech","31","8-23","1844","59.5","2114","68.2","-8.7"
"308","Monmouth","32","12-20","2140","66.9","2420","75.6","-8.8"
"309","Saint Francis (PA)","29","6-23","1763","60.8","2017","69.6","-8.8"
"310","William & Mary","32","6-26","1931","60.3","2220","69.4","-9.0"
"311","Northern Ariz.","29","5-24","1804","62.2","2068","71.3","-9.1"
"312","A&M-Corpus Christi","30","6-24","1755","58.5","2030","67.7","-9.2"
"313","Bradley","32","7-25","1955","61.1","2256","70.5","-9.4"
"314","Boston College","31","9-22","1833","59.1","2125","68.5","-9.4"
"315","Howard","31","10-21","1881","60.7","2174","70.1","-9.5"
"316","Fordham","29","10-19","1797","62.0","2074","71.5","-9.6"
"317","Jackson St.","31","7-24","1737","56.0","2042","65.9","-9.8"
"318","Canisius","30","5-25","1965","65.5","2271","75.7","-10.2"
"319","Colgate","30","8-22","1893","63.1","2209","73.6","-10.5"
"320","Central Ark.","29","8-21","2058","71.0","2371","81.8","-10.8"
"321","UMES","30","7-23","1785","59.5","2109","70.3","-10.8"
"322","Portland","31","7-24","2018","65.1","2357","76.0","-10.9"
"","Saint Peter's","31","5-26","1799","58.0","2138","69.0","-10.9"
"324","Longwood","31","10-21","2276","73.4","2617","84.4","-11.0"
"325","La.-Monroe","29","3-26","1750","60.3","2078","71.7","-11.3"
"326","Nicholls St.","30","10-20","1989","66.3","2338","77.9","-11.6"
"327","Fairleigh Dickinson","29","3-26","1762","60.8","2108","72.7","-11.9"
"328","Northern Ill.","31","5-26","1716","55.4","2096","67.6","-12.3"
"329","UC Davis","31","5-26","1924","62.1","2307","74.4","-12.4"
"330","UT Martin","31","4-27","1943","62.7","2327","75.1","-12.4"
"331","Kennesaw St.","31","3-28","1920","61.9","2330","75.2","-13.2"
"332","South Carolina St.","30","4-26","1932","64.4","2341","78.0","-13.6"
"333","UMBC","30","4-26","1897","63.2","2312","77.1","-13.8"
"334","Binghamton","31","2-29","1762","56.8","2193","70.7","-13.9"
"335","Utah","31","6-25","1720","55.5","2161","69.7","-14.2"
"336","Chicago St.","30","4-26","1884","62.8","2313","77.1","-14.3"
"337","Grambling","28","4-24","1513","54.0","2001","71.5","-17.4"
"338","Towson","32","1-31","1647","51.5","2231","69.7","-18.3"
Reclassifying
"NR","Seattle U","27","12-15","2065","76.5","2025","75.0","1.5"
"NR","North Dakota","32","17-15","2153","67.3","2141","66.9","0.4"
"NR","Presbyterian","29","14-15","1889","65.1","1918","66.1","-1.0"
"NR","Omaha","29","11-18","2150","74.1","2242","77.3","-3.2"
"NR","South Dakota","28","10-18","1982","70.8","2101","75.0","-4.3"
"NR","SIUE","27","10-17","1775","65.7","1924","71.3","-5.5"
"NR","Bryant","30","2-28","1852","61.7","2261","75.4","-13.6"


      <script type="text/javascript">
var gaJsHost = (("https:" == document.location.protocol) ? "https://ssl." : "http://www.");document.write(unescape("%3Cscript src='" + gaJsHost + "google-analytics.com/ga.js' type='text/javascript'%3E%3C/script%3E"));
</script>
<script type="text/javascript">
try {
var pageTracker = _gat._getTracker("UA-2045383-4");                        
pageTracker._trackPageview();                                              
} catch(err) {}
</script>

      
